VidName,ImgName,Lati,Longi,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,Score
GRMN0165,GRMN016513.jpg,37.3667,-122.01395,354,625,1963,7063,38096,58361,37972,16509,10789,2233,959,76,0,0,0,0,0
GRMN0165,GRMN016514.jpg,37.3667,-122.01395,980,2099,6270,8925,40414,56694,35195,12484,8654,2300,929,56,0,0,0,0,0
GRMN0165,GRMN016515.jpg,37.3667,-122.01395,627,2964,6324,7477,38893,53428,37096,14620,10361,2037,1063,72,17,12,8,1,0
GRMN0165,GRMN016516.jpg,37.3667,-122.01395,1190,3583,6894,8920,39325,55208,34224,14489,8008,2005,1075,79,0,0,0,0,0
GRMN0165,GRMN016517.jpg,37.3667,-122.01395,526,905,1865,5392,33828,60268,41128,15548,11810,2580,986,149,13,2,0,0,0
GRMN0165,GRMN016518.jpg,37.3667,-122.01395,757,1013,1957,5882,33626,58101,41161,16655,12170,2348,1160,138,23,0,1,8,0
GRMN0165,GRMN016519.jpg,37.3667,-122.01395,913,1045,3271,6815,30892,59506,45151,16588,7244,2227,1195,153,0,0,0,0,0
GRMN0165,GRMN016520.jpg,37.3667,-122.01395,449,501,1014,3061,22892,56173,50864,20177,13833,4511,1230,286,9,0,0,0,0
GRMN0165,GRMN016521.jpg,37.3667,-122.01395,539,443,1008,3028,22438,56435,50615,20562,13528,4859,1238,299,8,0,0,0,0
GRMN0165,GRMN016522.jpg,37.3667,-122.01395,512,488,1392,3253,21206,54645,50909,21694,14265,5068,1249,312,7,0,0,0,0
GRMN0165,GRMN016523.jpg,37.3667,-122.01395,415,450,819,2086,16388,52569,56673,23261,13786,6822,1288,438,5,0,0,0,0
GRMN0166,GRMN016601.jpg,37.3667,-122.01395,488,424,1109,2515,15366,50792,56147,23971,14956,7289,1470,453,20,0,0,0,0
GRMN0166,GRMN016602.jpg,37.3667,-122.01395,474,459,797,1865,12852,47102,60046,26239,14517,8447,1623,516,60,2,0,1,0
GRMN0166,GRMN016603.jpg,37.3667,-122.01395,383,447,690,1729,12044,46331,59815,27130,15192,8788,1790,603,58,0,0,0,0
GRMN0166,GRMN016604.jpg,37.3667,-122.01395,517,444,1163,2669,16860,51094,55030,23217,14717,7343,1500,424,22,0,0,0,0
GRMN0166,GRMN016605.jpg,37.3667,-122.01395,553,546,986,2658,18629,53363,54642,21722,13412,6848,1303,332,4,2,0,0,0
GRMN0166,GRMN016606.jpg,37.3667,-122.01395,464,448,973,3031,21528,55705,51403,21269,13375,5259,1185,346,14,0,0,0,0
GRMN0166,GRMN016607.jpg,37.3667,-122.01395,726,888,2349,3873,22414,56017,49550,21360,11961,4178,1362,314,8,0,0,0,0
GRMN0166,GRMN016608.jpg,37.3667,-122.01395,675,765,1494,3101,21544,56240,51507,21011,12907,4149,1346,257,4,0,0,0,0
GRMN0166,GRMN016609.jpg,37.3667,-122.01395,529,456,954,2735,20981,55444,51860,21160,13597,5584,1293,359,46,2,0,0,0
GRMN0166,GRMN016610.jpg,37.3667,-122.01395,620,474,1561,3144,20537,53261,51585,21485,14348,6336,1314,322,13,0,0,0,0
GRMN0166,GRMN016611.jpg,37.3667,-122.01395,724,748,1952,3954,19494,49442,54539,23926,11854,6225,1580,523,39,0,0,0,0
GRMN0166,GRMN016612.jpg,37.3667,-122.01395,610,862,2291,6406,19402,51149,57569,23142,8234,3418,1456,406,54,1,0,0,0
GRMN0166,GRMN016613.jpg,37.3667,-122.01395,377,290,878,2186,13524,46875,58267,26126,15684,8474,1688,582,49,0,0,0,0
GRMN0166,GRMN016614.jpg,37.3667,-122.01395,323,267,504,1606,11672,44330,60428,28003,15478,9605,2109,600,75,0,0,0,0
GRMN0166,GRMN016615.jpg,37.3667,-122.01395,309,328,652,2247,16522,50412,55273,24187,14898,8292,1608,246,26,0,0,0,0
GRMN0166,GRMN016616.jpg,37.3667,-122.01395,918,1138,2474,5726,36532,58644,37074,17593,10208,3063,851,366,195,111,59,48,0
GRMN0166,GRMN016617.jpg,37.3667,-122.01395,316,574,1261,17797,46418,54231,31775,13402,6914,1285,732,256,39,0,0,0,0
GRMN0166,GRMN016618.jpg,37.3667,-122.01395,389,907,3775,9598,42834,56093,34894,17029,7322,1641,371,132,15,0,0,0,0
GRMN0166,GRMN016619.jpg,37.3667,-122.01395,356,694,5336,7419,37209,57642,43053,14662,6754,1240,357,182,63,31,2,0,0
GRMN0166,GRMN016620.jpg,37.3667,-122.01395,159,538,12375,12736,10257,50186,57011,22043,7307,1848,384,133,20,3,0,0,0
GRMN0166,GRMN016621.jpg,37.3667,-122.01395,329,703,17663,10217,14010,49244,55083,19382,6654,1187,351,115,41,16,4,1,0
GRMN0166,GRMN016622.jpg,37.3667,-122.01395,165,375,2672,4172,7545,48021,64921,34850,9016,1808,993,391,66,5,0,0,0
GRMN0166,GRMN016623.jpg,37.3667,-122.01395,318,740,4324,5295,24531,58139,56705,19514,2930,1412,731,253,76,13,2,17,0
GRMN0167,GRMN016701.jpg,37.3583,-122.0142,273,716,5152,4947,31327,73867,45185,7322,3989,1251,727,216,27,1,0,0,1
GRMN0167,GRMN016702.jpg,37.3583,-122.0142,88,325,1529,2875,2595,21469,90924,36430,11372,4841,1648,691,196,17,0,0,1
GRMN0167,GRMN016703.jpg,37.3583,-122.0142,145,427,799,1474,3013,30073,65204,43786,21227,5820,1941,765,270,45,10,1,1
GRMN0167,GRMN016704.jpg,37.3583,-122.0142,686,988,4076,3836,15306,50920,58466,27870,9993,1740,682,296,93,45,3,0,1
GRMN0167,GRMN016705.jpg,37.3583,-122.0142,212,608,1882,3217,21340,54266,52187,28694,8193,1845,1522,680,258,75,18,3,1
GRMN0167,GRMN016706.jpg,37.3583,-122.0142,332,593,2862,5699,32184,61984,39748,18716,6341,3040,1631,1163,616,85,6,0,1
GRMN0167,GRMN016707.jpg,37.3583,-122.0142,558,717,4824,6465,44277,51089,41526,15975,3851,2736,1818,986,176,2,0,0,1
GRMN0167,GRMN016708.jpg,37.3583,-122.0142,753,1266,4947,5739,41345,52253,43423,15862,3659,2781,1774,1028,162,8,0,0,1
GRMN0167,GRMN016709.jpg,37.3583,-122.0142,703,989,4977,4487,35442,51451,46192,19828,4427,2894,2125,1167,281,20,6,11,1
GRMN0167,GRMN016710.jpg,37.3583,-122.0142,562,921,4082,4138,24641,53513,46346,26760,7117,3115,2031,1347,400,27,0,0,1
GRMN0167,GRMN016711.jpg,37.3583,-122.0142,407,628,2462,3050,13247,51221,49709,31674,14526,3524,2225,1555,700,70,2,0,1
GRMN0167,GRMN016712.jpg,37.3583,-122.0142,555,1016,4982,3945,13743,48836,46818,30776,15821,4264,2333,1333,498,75,5,0,1
GRMN0167,GRMN016713.jpg,37.3583,-122.0142,424,922,3193,7289,38827,50645,46611,19796,4550,1337,848,473,57,13,4,11,1
GRMN0167,GRMN016714.jpg,37.3583,-122.0142,413,708,5491,3414,15978,55530,51379,30883,9125,1433,409,173,53,11,0,0,1
GRMN0167,GRMN016715.jpg,37.3583,-122.0142,72,299,1936,2145,8534,32335,61787,40316,18705,6775,1445,457,163,27,4,0,1
GRMN0167,GRMN016716.jpg,37.3583,-122.0142,128,408,1124,2436,8320,36963,53691,37412,25658,6934,1269,488,143,26,0,0,1
GRMN0167,GRMN016717.jpg,37.3583,-122.0142,141,419,1674,2457,28335,39328,52522,33288,13013,2723,710,296,85,8,1,0,1
GRMN0167,GRMN016718.jpg,37.3583,-122.0142,67,343,1501,3629,32004,38567,50355,29809,14439,3197,878,188,23,0,0,0,1
GRMN0167,GRMN016719.jpg,37.3583,-122.0142,193,534,2312,5612,37457,48757,42962,25818,8794,1581,720,235,25,0,0,0,1
GRMN0167,GRMN016720.jpg,37.3583,-122.0142,94,337,1200,7260,41238,47097,44210,23830,7527,1524,532,139,12,0,0,0,1
GRMN0167,GRMN016721.jpg,37.3583,-122.0142,151,202,992,6157,39183,49787,47646,23623,4941,1466,697,147,8,0,0,0,1
GRMN0167,GRMN016722.jpg,37.3583,-122.0142,374,766,2145,15604,46882,48621,34960,17067,5869,1606,835,227,36,7,1,0,1
GRMN0167,GRMN016723.jpg,37.3583,-122.0142,254,599,1779,5742,42546,55165,45765,17630,3324,1303,636,211,46,0,0,0,1
GRMN0168,GRMN016801.jpg,37.3535,-122.0141,474,729,4170,11325,48180,57964,34059,13205,3056,1109,535,169,24,1,0,0,1
GRMN0168,GRMN016802.jpg,37.3535,-122.0141,195,558,1651,2377,28742,53776,56415,20565,7260,2422,760,246,31,2,0,0,1
GRMN0168,GRMN016803.jpg,37.3535,-122.0141,74,196,672,1889,15496,32927,52974,31905,17733,9053,8282,2889,649,194,48,19,1
GRMN0168,GRMN016804.jpg,37.3535,-122.0141,79,232,1093,3926,32542,41686,51807,30145,7246,2210,1578,1701,706,47,2,0,1
GRMN0168,GRMN016805.jpg,37.3535,-122.0141,325,598,1830,3445,21119,51580,54945,24064,8599,4280,2018,1209,748,201,38,1,1
GRMN0168,GRMN016806.jpg,37.3535,-122.0141,508,952,2287,3054,32317,40070,47600,31686,10615,2686,1724,954,428,78,13,28,1
GRMN0168,GRMN016807.jpg,37.3535,-122.0141,790,1732,6106,6798,29554,55877,46847,18217,4790,2522,1186,502,70,9,0,0,1
GRMN0168,GRMN016808.jpg,37.3535,-122.0141,392,951,3854,4860,15320,59368,55150,22984,8490,2628,577,224,124,41,16,21,1
GRMN0168,GRMN016809.jpg,37.3535,-122.0141,258,790,4074,6910,21097,62393,49823,15994,8432,3368,1243,446,106,29,23,14,1
GRMN0168,GRMN016810.jpg,37.3535,-122.0141,666,1083,8070,11973,36667,55756,45204,9578,3913,1401,427,172,52,5,2,31,1
GRMN0168,GRMN016811.jpg,37.3535,-122.0141,183,681,4806,13093,33365,58862,51188,7744,3632,924,358,116,30,10,8,0,1
GRMN0168,GRMN016812.jpg,37.3535,-122.0141,164,471,3577,11572,36022,52615,49668,14947,3726,1619,426,139,46,6,2,0,1
GRMN0168,GRMN016813.jpg,37.3535,-122.0141,640,1090,5197,10470,34289,46109,47491,20829,6242,1743,595,245,51,9,0,0,1
GRMN0168,GRMN016814.jpg,37.3535,-122.0141,228,522,4257,10478,47132,53413,29193,16423,8242,3407,1317,353,35,0,0,0,1
GRMN0168,GRMN016815.jpg,37.3535,-122.0141,571,989,8348,12619,53368,46865,25286,13689,7141,4136,1553,399,34,2,0,0,1
GRMN0168,GRMN016816.jpg,37.3535,-122.0141,417,810,15241,24963,48602,30573,33212,10375,6294,2877,1306,294,22,7,7,0,1
GRMN0168,GRMN016817.jpg,37.3535,-122.0141,317,1192,15307,18673,50281,29833,32796,13886,6918,3964,1385,317,51,41,25,14,1
GRMN0168,GRMN016818.jpg,37.3535,-122.0141,236,742,14285,18780,49547,31353,34116,13752,6732,3676,1428,305,24,12,10,2,1
GRMN0168,GRMN016819.jpg,37.3535,-122.0141,483,800,26671,29238,34959,28822,31218,11547,6795,2900,1257,288,18,1,3,0,1
GRMN0168,GRMN016820.jpg,37.3535,-122.0141,449,1140,28623,29739,34604,27647,29173,12186,6883,3074,1185,287,10,0,0,0,1
GRMN0168,GRMN016821.jpg,37.3535,-122.0141,378,989,28256,30135,36858,27640,27326,12658,6529,3097,937,182,14,1,0,0,1
GRMN0168,GRMN016822.jpg,37.3535,-122.0141,494,900,26694,27215,35025,27466,31816,13440,7067,3143,1347,360,30,3,0,0,1
GRMN0168,GRMN016823.jpg,37.3535,-122.0141,428,1190,25744,25803,35478,26390,31211,15599,7696,3749,1334,343,34,1,0,0,1
GRMN0169,GRMN016901.jpg,37.3535,-122.0141,793,1396,28954,27316,35555,25893,28237,13827,7773,3265,1468,438,54,19,7,5,1
GRMN0169,GRMN016902.jpg,37.3535,-122.0141,292,837,25505,26190,35452,26822,32162,14808,7607,3644,1388,273,18,2,0,0,1
GRMN0169,GRMN016903.jpg,37.3535,-122.0141,156,755,29417,30704,37952,29352,26935,8839,6728,2626,1006,284,114,101,20,11,1
GRMN0169,GRMN016904.jpg,37.3535,-122.0141,456,1019,31488,31429,36114,28900,27841,8095,5836,2736,935,133,13,4,1,0,1
GRMN0169,GRMN016905.jpg,37.3535,-122.0141,311,838,30760,31557,35925,27583,28766,9386,5854,2962,913,133,10,1,1,0,1
GRMN0169,GRMN016906.jpg,37.3535,-122.0141,277,830,31378,32102,36033,28784,27322,8731,5962,2587,867,117,8,2,0,0,1
GRMN0169,GRMN016907.jpg,37.3535,-122.0141,471,1056,33948,34259,33640,30842,24647,7247,5580,2360,823,119,7,1,0,0,1
GRMN0169,GRMN016908.jpg,37.3535,-122.0141,263,863,32844,34367,34010,30015,25534,8108,5745,2449,709,80,11,2,0,0,1
GRMN0169,GRMN016909.jpg,37.3535,-122.0141,720,1968,37546,37617,32457,28445,21332,6769,5372,2069,638,52,9,6,0,0,1
GRMN0169,GRMN016910.jpg,37.3535,-122.0141,579,1216,37710,39363,30313,32294,19396,6612,4892,2005,556,59,2,2,1,0,1
GRMN0169,GRMN016911.jpg,37.3535,-122.0141,288,874,35964,38330,31672,31748,21227,6745,5543,2050,526,29,4,0,0,0,1
GRMN0169,GRMN016912.jpg,37.3535,-122.0141,330,915,36392,38697,32574,31633,19948,7342,4726,1928,467,46,1,1,0,0,1
GRMN0169,GRMN016913.jpg,37.3535,-122.0141,573,1194,38685,42205,34508,30298,14171,6744,4012,1919,606,83,2,0,0,0,1
GRMN0169,GRMN016914.jpg,37.3535,-122.0141,254,975,36138,39676,35630,31890,15906,6407,5465,1964,607,68,19,1,0,0,1
GRMN0169,GRMN016915.jpg,37.3535,-122.0141,310,984,37274,40329,34774,32282,15014,6540,4880,1936,584,82,8,3,0,0,1
GRMN0169,GRMN016916.jpg,37.3535,-122.0141,485,1373,40123,42414,33197,30067,13971,7034,3827,1866,545,83,14,1,0,0,1
GRMN0169,GRMN016917.jpg,37.3535,-122.0141,250,1013,38691,42414,33988,31079,13710,6631,4748,1870,539,58,9,0,0,0,1
GRMN0169,GRMN016918.jpg,37.3535,-122.0141,276,1266,42741,44663,32773,28461,11829,7097,3783,1660,377,66,7,1,0,0,1
GRMN0169,GRMN016919.jpg,37.3535,-122.0141,679,2060,45703,48699,32696,23104,10170,6798,3084,1544,413,49,1,0,0,0,1
GRMN0169,GRMN016920.jpg,37.3535,-122.0141,619,1454,28130,55723,35539,28533,10054,8456,3863,1717,473,174,126,124,14,1,1
GRMN0169,GRMN016921.jpg,37.3535,-122.0141,269,1842,13892,38307,69941,30964,8615,6660,2268,1314,690,236,2,0,0,0,1
GRMN0169,GRMN016922.jpg,37.3535,-122.0141,861,5630,31592,84288,40571,7425,1953,1237,825,362,83,46,23,19,11,74,1
GRMN0169,GRMN016923.jpg,37.3535,-122.0141,541,4744,47706,98129,14875,1742,2070,2095,1270,1416,382,15,7,7,1,0,1
GRMN0170,GRMN017001.jpg,37.3519,-122.0094,586,4237,31291,109951,13692,4294,5259,3374,1575,605,120,8,1,6,1,0,0
GRMN0170,GRMN017002.jpg,37.3519,-122.0094,179,672,3056,65257,79643,18739,3425,1167,1358,1217,223,53,7,4,0,0,0
GRMN0170,GRMN017003.jpg,37.3519,-122.0094,177,645,2603,4757,52085,78465,20535,5117,8143,1575,529,195,141,31,2,0,0
GRMN0170,GRMN017004.jpg,37.3519,-122.0094,510,942,6597,60843,64168,28826,8192,2689,821,548,471,269,116,7,1,0,0
GRMN0170,GRMN017005.jpg,37.3519,-122.0094,249,513,1673,1800,2903,24773,76080,51951,6764,3672,2140,867,718,450,269,178,0
GRMN0170,GRMN017006.jpg,37.3519,-122.0094,122,353,1323,4353,8486,83329,55509,8959,6707,2812,1613,818,353,222,37,4,0
GRMN0170,GRMN017007.jpg,37.3519,-122.0094,297,608,1449,2987,28389,77664,49451,3747,5817,1680,1336,949,469,152,5,0,0
GRMN0170,GRMN017008.jpg,37.3519,-122.0094,158,295,2228,8175,69761,61599,21802,2304,3976,2703,975,570,308,131,13,2,0
GRMN0170,GRMN017009.jpg,37.3519,-122.0094,181,869,1651,6260,69722,62419,21347,2257,5779,2290,971,741,361,129,19,4,0
GRMN0170,GRMN017010.jpg,37.3519,-122.0094,172,808,1304,20809,70539,53471,18666,2205,1361,3300,1043,682,460,172,8,0,0
GRMN0170,GRMN017011.jpg,37.3519,-122.0094,569,1265,2528,16709,68125,54064,14823,3632,9172,2981,734,260,87,23,12,16,0
GRMN0170,GRMN017012.jpg,37.3519,-122.0094,550,1473,7512,6167,27098,47222,40292,35388,3813,2069,1430,811,560,261,155,199,0
GRMN0170,GRMN017013.jpg,37.3519,-122.0094,931,1717,22850,31423,64645,30173,7495,3514,2893,2305,2198,2122,1628,679,249,178,0
GRMN0170,GRMN017014.jpg,37.3519,-122.0094,120,287,15524,57574,64267,25311,9179,1998,551,137,31,21,0,0,0,0,0
GRMN0170,GRMN017015.jpg,37.3519,-122.0094,372,1473,12685,30533,41766,55531,15533,5546,5635,2027,1341,843,562,579,316,258,0
GRMN0170,GRMN017016.jpg,37.3519,-122.0094,3262,4633,25147,20330,13076,16335,9959,12657,13658,12111,9234,10999,13563,5103,2066,2867,0
GRMN0170,GRMN017017.jpg,37.3519,-122.0094,3969,4896,35375,15518,17724,10057,10834,15404,11768,10797,9434,13505,8884,2692,1859,2284,0
GRMN0170,GRMN017018.jpg,37.3519,-122.0094,23523,47020,17691,27214,36748,12949,7317,1829,688,21,0,0,0,0,0,0,0
GRMN0170,GRMN017019.jpg,37.3519,-122.0094,174999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN0170,GRMN017020.jpg,37.3519,-122.0094,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN0170,GRMN017021.jpg,37.3519,-122.0094,117489,57511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN0170,GRMN017022.jpg,37.3519,-122.0094,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRMN0171,GRMN017101.jpg,37.352,-122.00954,9369,32314,35684,31419,9024,11049,21410,5842,8595,2617,2631,2128,1458,1082,337,41,-1
GRMN0171,GRMN017102.jpg,37.352,-122.00954,2628,18013,27100,18166,25627,18850,13256,19897,14282,6044,4417,2221,1531,1247,938,783,-1
GRMN0171,GRMN017103.jpg,37.352,-122.00954,2269,16019,23539,15842,10943,31691,20069,19931,17762,8549,3000,3116,1060,687,295,228,-1
GRMN0171,GRMN017104.jpg,37.352,-122.00954,1426,14571,26468,18548,14057,25466,30941,18607,11230,6153,2485,1913,1806,1230,84,15,-1
GRMN0171,GRMN017105.jpg,37.352,-122.00954,346,12537,16679,13915,30077,34249,34430,17172,8663,2319,1137,1334,1160,727,212,43,-1
GRMN0171,GRMN017106.jpg,37.352,-122.00954,377,12100,22688,19545,38240,34576,31603,10296,2292,1457,873,413,302,146,54,38,-1
GRMN0171,GRMN017107.jpg,37.352,-122.00954,324,12260,14288,11357,28253,19461,28591,58068,1582,212,91,121,218,132,39,3,-1
GRMN0171,GRMN017108.jpg,37.352,-122.00954,141,11017,13868,10587,26970,21593,20932,67501,1214,245,154,245,259,138,88,48,-1
GRMN0171,GRMN017109.jpg,37.352,-122.00954,92,10457,9630,17820,19255,13605,13286,14939,28960,42055,4524,305,65,7,0,0,-1
GRMN0171,GRMN017110.jpg,37.352,-122.00954,213,9768,5663,9342,17536,17968,18883,27958,65182,1940,438,90,11,8,0,0,-1
GRMN0171,GRMN017111.jpg,37.352,-122.00954,282,8178,4752,6973,10756,20042,20755,13926,71142,16968,948,200,64,14,0,0,-1
GRMN0171,GRMN017112.jpg,37.352,-122.00954,337,7396,4821,5661,8548,21814,22479,13843,68642,20126,993,235,75,29,1,0,-1
GRMN0171,GRMN017113.jpg,37.352,-122.00954,461,8176,4488,6042,10205,20449,20363,14109,68148,20721,1448,306,71,11,2,0,-1
GRMN0171,GRMN017114.jpg,37.352,-122.00954,305,6700,5625,5738,9462,19885,20864,13918,64646,26119,1407,249,66,14,2,0,-1
GRMN0171,GRMN017115.jpg,37.352,-122.00954,331,7906,4668,6418,10028,19997,21313,13901,70459,18768,969,181,50,11,0,0,-1
GRMN0171,GRMN017116.jpg,37.352,-122.00954,427,8154,4441,6095,10127,20488,20784,14508,73061,15320,1253,276,52,13,1,0,-1
GRMN0171,GRMN017117.jpg,37.352,-122.00954,314,7404,5097,5659,9954,20058,21758,14423,75754,13725,720,117,16,1,0,0,-1
GRMN0171,GRMN017118.jpg,37.352,-122.00954,394,6461,5299,3722,6718,17477,17058,27413,83730,4983,722,181,126,230,289,197,-1
GRMN0171,GRMN017119.jpg,37.352,-122.00954,251,7340,6364,5231,6332,22419,28855,74606,21837,1544,127,18,9,11,21,35,-1
GRMN0171,GRMN017120.jpg,37.352,-122.00954,242,9415,8554,5374,5021,11851,74883,41333,17513,761,38,6,0,1,7,1,-1
GRMN0171,GRMN017121.jpg,37.352,-122.00954,295,10902,8513,4290,7969,22770,91271,25272,3196,166,206,92,43,15,0,0,-1
GRMN0171,GRMN017122.jpg,37.352,-122.00954,359,13269,9398,7844,10884,59739,59354,12010,619,162,762,310,220,64,6,0,-1
GRMN0171,GRMN017123.jpg,37.352,-122.00954,250,12915,10222,8014,10495,67153,51795,13447,564,37,11,37,41,15,4,0,-1
GRMN0172,GRMN017201.jpg,37.352,-122.00954,536,13637,9147,7796,12798,81902,39172,9530,467,15,0,0,0,0,0,0,0
GRMN0172,GRMN017202.jpg,37.352,-122.00954,246,12149,8309,5886,12723,55280,59342,15750,3385,1345,504,81,0,0,0,0,0
GRMN0172,GRMN017203.jpg,37.352,-122.00954,344,12720,9783,11490,12978,43697,64491,9998,4359,3632,1123,370,15,0,0,0,0
GRMN0172,GRMN017204.jpg,37.352,-122.00954,411,13480,9832,15087,11648,66212,51201,6612,406,43,8,15,21,22,1,1,0
GRMN0172,GRMN017205.jpg,37.352,-122.00954,163,13151,11017,22293,12712,66072,43798,4305,342,696,355,80,14,2,0,0,0
GRMN0172,GRMN017206.jpg,37.352,-122.00954,305,13081,15154,22416,19624,67082,26627,6232,4084,271,96,23,5,0,0,0,0
GRMN0172,GRMN017207.jpg,37.352,-122.00954,461,12297,7917,9536,12657,69951,45117,4230,10173,2008,467,124,41,10,9,2,0
GRMN0172,GRMN017208.jpg,37.352,-122.00954,275,11340,14718,11664,14820,51117,51813,4825,9473,4201,394,203,98,42,15,2,0
GRMN0172,GRMN017209.jpg,37.352,-122.00954,314,11563,8522,8231,9971,52255,64789,3944,10136,4502,479,198,85,11,0,0,0
GRMN0172,GRMN017210.jpg,37.352,-122.00954,395,11921,8703,10049,6888,37977,78967,5856,12579,1512,146,6,1,0,0,0,0
GRMN0172,GRMN017211.jpg,37.352,-122.00954,306,10546,8636,8496,8573,27758,85042,12876,10742,1550,161,105,121,65,22,1,0
GRMN0172,GRMN017212.jpg,37.352,-122.00954,260,11088,8316,7774,8666,16621,82927,19265,19108,897,68,7,2,0,1,0,0
GRMN0172,GRMN017213.jpg,37.352,-122.00954,162,11365,7351,9651,20880,41216,30609,32897,16623,2659,1113,359,110,5,0,0,0
GRMN0172,GRMN017214.jpg,37.352,-122.00954,288,10393,8254,2793,4815,23560,24084,62697,27665,6572,3313,410,108,48,0,0,0
GRMN0172,GRMN017215.jpg,37.352,-122.00954,341,10672,7908,4284,9622,26415,31015,66224,15955,1564,871,123,6,0,0,0,0
GRMN0172,GRMN017216.jpg,37.352,-122.00954,359,12180,6788,6060,20791,23398,44798,55649,4691,195,79,12,0,0,0,0,0
GRMN0172,GRMN017217.jpg,37.352,-122.00954,279,11925,7175,6242,27397,20311,48756,51446,1199,226,37,7,0,0,0,0,0
GRMN0172,GRMN017218.jpg,37.352,-122.00954,128,13102,7059,20527,30603,7848,62773,31747,942,207,42,18,3,0,1,0,0
GRMN0172,GRMN017219.jpg,37.352,-122.00954,158,12717,7449,12942,37168,9902,42433,48914,2091,882,313,30,1,0,0,0,0
GRMN0172,GRMN017220.jpg,37.352,-122.00954,114,11809,8018,11583,37720,11093,41358,50383,2188,556,163,15,0,0,0,0,0
GRMN0172,GRMN017221.jpg,37.352,-122.00954,189,12318,15373,24919,31240,30414,48202,10682,1086,379,141,32,18,7,0,0,0
GRMN0172,GRMN017222.jpg,37.352,-122.00954,146,12127,12368,14428,36674,26343,63733,6433,1355,767,364,191,70,1,0,0,0
GRMN0172,GRMN017223.jpg,37.352,-122.00954,253,10508,10258,22781,26864,36749,40634,22152,2500,1014,549,528,210,0,0,0,0
GRMN0173,GRMN017301.jpg,37.351,-122.0054,368,11442,10187,23450,27291,37114,42555,17950,2355,1007,515,507,257,2,0,0,-1
GRMN0173,GRMN017302.jpg,37.351,-122.0054,313,11147,17408,26873,21974,19705,41770,24326,4327,4372,2049,380,262,36,27,31,-1
GRMN0173,GRMN017303.jpg,37.351,-122.0054,108,11376,8216,11271,22038,9511,41771,57072,10748,1926,764,176,20,3,0,0,-1
GRMN0173,GRMN017304.jpg,37.351,-122.0054,273,10584,7511,6780,17068,22419,24456,46606,25326,7247,3653,1807,740,280,151,99,-1
GRMN0173,GRMN017305.jpg,37.351,-122.0054,229,9260,7185,6074,9849,22961,20089,38319,42460,11990,3488,1581,667,319,261,268,-1
GRMN0173,GRMN017306.jpg,37.351,-122.0054,291,9124,6467,8625,9840,22095,29303,59878,22149,5896,898,190,101,57,33,53,-1
GRMN0173,GRMN017307.jpg,37.351,-122.0054,342,9865,6839,12108,12435,23734,44838,48411,8935,5748,1062,308,138,94,58,85,-1
GRMN0173,GRMN017308.jpg,37.351,-122.0054,251,8862,7001,13593,15755,23021,34890,50419,13502,5341,1200,471,212,119,113,250,-1
GRMN0173,GRMN017309.jpg,37.351,-122.0054,319,9053,7133,18983,17512,26290,39321,39065,10126,4947,1205,364,222,150,115,195,-1
GRMN0173,GRMN017310.jpg,37.351,-122.0054,301,9405,6148,9091,10286,23580,23445,57091,28699,5805,923,146,24,11,5,40,-1
GRMN0173,GRMN017311.jpg,37.351,-122.0054,280,9351,6567,12601,17260,14645,57143,38819,7464,6143,2103,2286,243,36,17,42,-1
GRMN0173,GRMN017312.jpg,37.351,-122.0054,251,9513,5836,6699,6060,13391,27090,74918,26924,2933,1131,230,24,0,0,0,-1
GRMN0173,GRMN017313.jpg,37.351,-122.0054,495,4089,9960,13646,28947,51348,47015,13363,3645,1441,502,250,162,80,38,19,-1
GRMN0173,GRMN017314.jpg,37.351,-122.0054,317,8589,13978,44671,59177,35970,9062,2018,652,273,123,70,40,17,14,29,-1
GRMN0173,GRMN017315.jpg,37.351,-122.0054,349,10036,16504,51634,55660,31173,6638,1915,558,238,96,70,53,22,24,30,-1
GRMN0173,GRMN017316.jpg,37.351,-122.0054,587,2415,12032,63198,59060,27777,6139,2270,801,352,165,91,52,14,10,37,-1
GRMN0173,GRMN017317.jpg,37.351,-122.0054,0,53334,121650,16,0,0,0,0,0,0,0,0,0,0,0,0,-1
GRMN0173,GRMN017318.jpg,37.351,-122.0054,21237,153763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
GRMN0173,GRMN017319.jpg,37.351,-122.0054,105505,69495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
GRMN0173,GRMN017320.jpg,37.351,-122.0054,59293,115707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
GRMN0174,GRMN017401.jpg,37.3516,-122.0053,3,104,286,615,1155,1167,3204,13972,78400,54511,9371,3549,3198,2873,1842,750,-1
GRMN0174,GRMN017402.jpg,37.3516,-122.0053,190,932,1905,3928,23489,79174,47239,6648,3182,2789,2621,1931,794,120,34,24,-1
